timestamp,title,price,link,website
20/11/2021 23:52:04,"Dell Inspiron 13 5310, 13.3 inch QHD (Qu...",$999.98,www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A09101302TK5QJHESUPAP&url=%2FDell-Inspiron-5310-Definition-Laptop%2Fdp%2FB091H25DJ2%2Fref%3Dsr_1_1_sspa%3Fkeywords%3Ddell%26qid%3D1637470321%26sr%3D8-1-spons%26psc%3D1&qualifier=1637470321&id=5514547398359498&widgetName=sp_atf,amazon
20/11/2021 23:52:04,"Dell Inspiron 15 5510, 15.6 inch FHD Non...",$926.99,www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A02154412UWK1V8J3R7MK&url=%2FDell-Inspiron-5510-Non-Touch-Laptop%2Fdp%2FB09DFSCWHC%2Fref%3Dsr_1_2_sspa%3Fkeywords%3Ddell%26qid%3D1637470321%26sr%3D8-2-spons%26psc%3D1&qualifier=1637470321&id=5514547398359498&widgetName=sp_atf,amazon
20/11/2021 23:52:04,"Dell Inspiron 15 5510 Laptop Notebook, 1...",$679.98,www.amazon.com/Dell-Inspiron-5510-Laptop-Notebook/dp/B08QN5J2DY/ref=sr_1_3?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-3&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
20/11/2021 23:52:04,"Dell Inspiron 7700 AIO Desktop, 27-inch ...","$1,155.00",www.amazon.com/Dell-Inspiron-27-inch-Infinity-Touch/dp/B08KHQBPHD/ref=sr_1_4?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-4&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
20/11/2021 23:52:04,"Dell OptiPlex 9020-SFF, Intel Core i5-45...",$238.99,www.amazon.com/Dell-OptiPlex-9020-SFF-i5-4570-Windows/dp/B07TB9G2R6/ref=sr_1_5?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-5&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
20/11/2021 23:52:04,"Dell Latitude 3510 Business Laptop, 15.6...","$1,009.00",www.amazon.com/Dell-Latitude-Business-i5-10210U-Processor/dp/B0924X94HK/ref=sr_1_6?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-6&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
20/11/2021 23:52:04,Dell WD19 180W Docking Station (130W Pow...,$283.99,www.amazon.com/Dell-Docking-Station-Delivery-DisplayPort/dp/B07S3XHMP1/ref=sr_1_7?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-7&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
20/11/2021 23:52:04,Dell KM5221W Pro Wireless Keyboard and M...,$42.00,www.amazon.com/Dell-KM5221W-Wireless-Programmable-Indicator/dp/B08W2CJBC9/ref=sr_1_8?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-8&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
20/11/2021 23:52:04,Dell Premier Multi-Device Wireless Keybo...,$73.99,www.amazon.com/Dell-Premier-Multi-Device-Wireless-Keyboard/dp/B08WNWS3HS/ref=sr_1_9?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-9&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
20/11/2021 23:52:04,Dell Laptop Charger 65W watt AC Power Ad...,$28.78,www.amazon.com/Dell-Laptop-Charger-Adapter-Latitude/dp/B07Q3YDR1C/ref=sr_1_10?keywords=dell&qid=1637470321&qsid=133-9742841-2332001&sr=8-10&sres=B08QN5J2DY%2CB08KHQBPHD%2CB07TB9G2R6%2CB0924X94HK%2CB07S3XHMP1%2CB08W2CJBC9%2CB08WNWS3HS%2CB07Q3YDR1C%2CB0932ZQMNQ%2CB07PPPJ1W2%2CB07QWHDR1G%2CB07SRFVWB2%2CB091BKNHJV%2CB099NZ18TX%2CB094DVP2TS%2CB0916CZDTH&srpt=NOTEBOOK_COMPUTER,amazon
